address,Cluster,Count,day,time,district,accident_types,suspect_vehicle,victim_vehicle,lat,long,Color
perintis kemerdekaan,9,81,Sunday,Afternoon,tamalanrea,T,R2,NOV,-5.1346841,119.4971927,#F9D056
perintis kemerdekaan,9,81,Friday,Afternoon,tamalanrea,TM,R2,NOV,-5.1346841,119.4971927,#F9D056
perintis kemerdekaan,9,81,Tuesday,Afternoon,tamalanrea,TM,R3,NOV,-5.1346841,119.4971927,#F9D056
perintis kemerdekaan,9,81,Monday,Afternoon,biringkanaya,OC,R2,NOV,-5.1194324,119.5098533,#F9D056
perintis kemerdekaan,9,81,Sunday,Afternoon,biringkanaya,OC,R2,NOV,-5.1194324,119.5098533,#F9D056
perintis kemerdekaan,9,81,Monday,Afternoon,biringkanaya,OC,R2,NOV,-5.1194324,119.5098533,#F9D056
perintis kemerdekaan,9,81,Monday,Afternoon,tamalanrea,OC,R2,NOV,-5.1346841,119.4971927,#F9D056
perintis kemerdekaan,9,81,Saturday,Afternoon,tamalanrea,OC,R2,NOV,-5.1346841,119.4971927,#F9D056
perintis kemerdekaan,9,81,Wednesday,Afternoon,biringkanaya,TM,R2,NOV,-5.1194324,119.5098533,#F9D056
perintis kemerdekaan,10,45,Friday,Night,biringkanaya,TK,R2,R4,-5.1194324,119.5098533,#DBC532
perintis kemerdekaan,10,45,Saturday,Evening,biringkanaya,TK,R4,R4,-5.1194324,119.5098533,#DBC532
perintis kemerdekaan,10,45,Monday,Night,biringkanaya,TK,R2,R4,-5.1194324,119.5098533,#DBC532
perintis kemerdekaan,10,45,Thursday,Night,biringkanaya,TK,R2,R4,-5.1194324,119.5098533,#DBC532
perintis kemerdekaan,10,45,Tuesday,Night,tamalanrea,TK,R4,R2,-5.1346841,119.4971927,#DBC532
perintis kemerdekaan,10,45,Sunday,Night,biringkanaya,TK,R4,R4,-5.1194324,119.5098533,#DBC532
perintis kemerdekaan,10,45,Tuesday,Night,biringkanaya,TK,TR,R4,-5.1194324,119.5098533,#DBC532
perintis kemerdekaan,10,45,Thursday,Night,biringkanaya,TK,R4,TR,-5.1194324,119.5098533,#DBC532
perintis kemerdekaan,10,45,Friday,Night,biringkanaya,TK,R4,R2,-5.1194324,119.5098533,#DBC532
perintis kemerdekaan,10,45,Sunday,Night,tamalanrea,TK,R4,R2,-5.1346841,119.4971927,#DBC532
perintis kemerdekaan,10,45,Saturday,Night,tamalanrea,TK,R4,R2,-5.1346841,119.4971927,#DBC532
perintis kemerdekaan,10,45,Thursday,Night,biringkanaya,TK,R2,R4,-5.1194324,119.5098533,#DBC532
perintis kemerdekaan,10,45,Wednesday,Night,tamalanrea,TK,R2,R4,-5.1346841,119.4971927,#DBC532
perintis kemerdekaan,10,45,Sunday,Night,tamalanrea,TK,R2,R4,-5.1346841,119.4971927,#DBC532
perintis kemerdekaan,10,45,Tuesday,Night,tamalanrea,TK,R2,R4,-5.1346841,119.4971927,#DBC532
perintis kemerdekaan,10,45,Monday,Night,tamalanrea,TK,R2,R4,-5.1346841,119.4971927,#DBC532
perintis kemerdekaan,10,45,Sunday,Night,tamalanrea,TK,R4,R4,-5.1346841,119.4971927,#DBC532
perintis kemerdekaan,10,45,Friday,Night,biringkanaya,TK,R2,R4,-5.1194324,119.5098533,#DBC532
perintis kemerdekaan,10,45,Thursday,Night,biringkanaya,TK,R4,R4,-5.1194324,119.5098533,#DBC532
perintis kemerdekaan,10,45,Friday,Night,biringkanaya,TK,R4,TR,-5.1194324,119.5098533,#DBC532
perintis kemerdekaan,10,45,Friday,Night,biringkanaya,TK,R2,R4,-5.1194324,119.5098533,#DBC532
perintis kemerdekaan,10,45,Thursday,Evening,biringkanaya,TK,TR,R4,-5.1194324,119.5098533,#DBC532
perintis kemerdekaan,10,45,Wednesday,Night,biringkanaya,TK,R2,R4,-5.1194324,119.5098533,#DBC532
perintis kemerdekaan,10,45,Friday,Night,biringkanaya,TK,R2,R4,-5.1194324,119.5098533,#DBC532
perintis kemerdekaan,10,45,Saturday,Evening,biringkanaya,TK,R4,R4,-5.1194324,119.5098533,#DBC532
perintis kemerdekaan,10,45,Monday,Night,biringkanaya,TK,R2,R4,-5.1194324,119.5098533,#DBC532
perintis kemerdekaan,10,45,Thursday,Night,biringkanaya,TK,R2,R4,-5.1194324,119.5098533,#DBC532
perintis kemerdekaan,10,45,Tuesday,Night,tamalanrea,TK,R4,R2,-5.1346841,119.4971927,#DBC532
perintis kemerdekaan,10,45,Sunday,Night,biringkanaya,TK,R4,R4,-5.1194324,119.5098533,#DBC532
perintis kemerdekaan,10,45,Tuesday,Night,biringkanaya,TK,TR,R4,-5.1194324,119.5098533,#DBC532
perintis kemerdekaan,10,45,Thursday,Night,biringkanaya,TK,R4,TR,-5.1194324,119.5098533,#DBC532
perintis kemerdekaan,10,45,Friday,Night,biringkanaya,TK,R4,R2,-5.1194324,119.5098533,#DBC532
perintis kemerdekaan,10,45,Sunday,Night,tamalanrea,TK,R4,R2,-5.1346841,119.4971927,#DBC532
perintis kemerdekaan,10,45,Saturday,Night,tamalanrea,TK,R4,R2,-5.1346841,119.4971927,#DBC532
perintis kemerdekaan,10,45,Thursday,Night,biringkanaya,TK,R2,R4,-5.1194324,119.5098533,#DBC532
perintis kemerdekaan,10,45,Wednesday,Night,tamalanrea,TK,R2,R4,-5.1346841,119.4971927,#DBC532
perintis kemerdekaan,10,45,Sunday,Night,tamalanrea,TK,R2,R4,-5.1346841,119.4971927,#DBC532
perintis kemerdekaan,10,45,Tuesday,Night,tamalanrea,TK,R2,R4,-5.1346841,119.4971927,#DBC532
perintis kemerdekaan,10,45,Monday,Night,tamalanrea,TK,R2,R4,-5.1346841,119.4971927,#DBC532
perintis kemerdekaan,10,45,Sunday,Night,tamalanrea,TK,R4,R4,-5.1346841,119.4971927,#DBC532
perintis kemerdekaan,10,45,Friday,Night,biringkanaya,TK,R2,R4,-5.1194324,119.5098533,#DBC532
perintis kemerdekaan,10,45,Thursday,Night,biringkanaya,TK,R4,R4,-5.1194324,119.5098533,#DBC532
perintis kemerdekaan,10,45,Friday,Night,biringkanaya,TK,R4,TR,-5.1194324,119.5098533,#DBC532
perintis kemerdekaan,10,45,Friday,Night,biringkanaya,TK,R2,R4,-5.1194324,119.5098533,#DBC532
perintis kemerdekaan,10,45,Thursday,Evening,biringkanaya,TK,TR,R4,-5.1194324,119.5098533,#DBC532
perintis kemerdekaan,11,21,Monday,Afternoon,biringkanaya,TL,R4,R2,-5.1194324,119.5098533,#276AD6
perintis kemerdekaan,11,21,Sunday,Afternoon,tamalanrea,TL,R4,R2,-5.1346841,119.4971927,#276AD6
perintis kemerdekaan,11,21,Saturday,Afternoon,biringkanaya,TL,R4,R2,-5.1194324,119.5098533,#276AD6
perintis kemerdekaan,11,21,Monday,Afternoon,biringkanaya,TL,R4,R2,-5.1194324,119.5098533,#276AD6
perintis kemerdekaan,11,21,Friday,Afternoon,tamalanrea,TL,R4,R2,-5.1346841,119.4971927,#276AD6
perintis kemerdekaan,11,21,Wednesday,Afternoon,biringkanaya,TL,R4,R2,-5.1194324,119.5098533,#276AD6
perintis kemerdekaan,11,21,Friday,Afternoon,biringkanaya,TL,R4,R2,-5.1194324,119.5098533,#276AD6
perintis kemerdekaan,11,21,Tuesday,Afternoon,biringkanaya,TL,R4,R2,-5.1194324,119.5098533,#276AD6
perintis kemerdekaan,11,21,Wednesday,Afternoon,biringkanaya,TL,R4,R2,-5.1194324,119.5098533,#276AD6
perintis kemerdekaan,11,21,Sunday,Afternoon,tamalanrea,TL,R4,R2,-5.1346841,119.4971927,#276AD6
perintis kemerdekaan,11,21,Friday,Afternoon,biringkanaya,TL,R4,R2,-5.1194324,119.5098533,#276AD6
perintis kemerdekaan,11,21,Monday,Afternoon,biringkanaya,TL,R4,R2,-5.1194324,119.5098533,#276AD6
perintis kemerdekaan,11,21,Sunday,Afternoon,tamalanrea,TL,R4,R2,-5.1346841,119.4971927,#276AD6
perintis kemerdekaan,11,21,Saturday,Afternoon,biringkanaya,TL,R4,R2,-5.1194324,119.5098533,#276AD6
perintis kemerdekaan,11,21,Monday,Afternoon,biringkanaya,TL,R4,R2,-5.1194324,119.5098533,#276AD6
perintis kemerdekaan,11,21,Friday,Afternoon,tamalanrea,TL,R4,R2,-5.1346841,119.4971927,#276AD6
perintis kemerdekaan,11,21,Wednesday,Afternoon,biringkanaya,TL,R4,R2,-5.1194324,119.5098533,#276AD6
perintis kemerdekaan,11,21,Friday,Afternoon,biringkanaya,TL,R4,R2,-5.1194324,119.5098533,#276AD6
perintis kemerdekaan,11,21,Tuesday,Afternoon,biringkanaya,TL,R4,R2,-5.1194324,119.5098533,#276AD6
perintis kemerdekaan,11,21,Wednesday,Afternoon,biringkanaya,TL,R4,R2,-5.1194324,119.5098533,#276AD6
perintis kemerdekaan,11,21,Sunday,Afternoon,tamalanrea,TL,R4,R2,-5.1346841,119.4971927,#276AD6
perintis kemerdekaan,12,30,Friday,Morning,tamalanrea,TL,R2,R2,-5.1346841,119.4971927,#75E67E
perintis kemerdekaan,12,30,Monday,Morning,tamalanrea,TL,R2,TR,-5.1346841,119.4971927,#75E67E
perintis kemerdekaan,12,30,Thursday,Morning,tamalanrea,TL,R2,R2,-5.1346841,119.4971927,#75E67E
perintis kemerdekaan,12,30,Friday,Morning,biringkanaya,TL,R2,R2,-5.1194324,119.5098533,#75E67E
perintis kemerdekaan,12,30,Tuesday,Morning,tamalanrea,TL,R2,R2,-5.1346841,119.4971927,#75E67E
perintis kemerdekaan,12,30,Thursday,Morning,tamalanrea,TL,R2,NOV,-5.1346841,119.4971927,#75E67E
perintis kemerdekaan,12,30,Sunday,Morning,tamalanrea,TL,R2,R2,-5.1346841,119.4971927,#75E67E
perintis kemerdekaan,12,30,Friday,Morning,tamalanrea,TL,R2,R2,-5.1346841,119.4971927,#75E67E
perintis kemerdekaan,12,30,Sunday,Morning,tamalanrea,TL,R2,R2,-5.1346841,119.4971927,#75E67E
perintis kemerdekaan,12,30,Thursday,Morning,tamalanrea,TL,R2,R2,-5.1346841,119.4971927,#75E67E
perintis kemerdekaan,12,30,Thursday,Morning,biringkanaya,TL,R2,R2,-5.1194324,119.5098533,#75E67E
perintis kemerdekaan,12,30,Friday,Morning,tamalanrea,TL,R2,NOV,-5.1346841,119.4971927,#75E67E
perintis kemerdekaan,12,30,Sunday,Morning,tamalanrea,TL,R2,R2,-5.1346841,119.4971927,#75E67E
perintis kemerdekaan,12,30,Tuesday,Morning,biringkanaya,TL,R2,R2,-5.1194324,119.5098533,#75E67E
perintis kemerdekaan,12,30,Sunday,Morning,tamalanrea,TL,R2,R2,-5.1346841,119.4971927,#75E67E
perintis kemerdekaan,12,30,Friday,Morning,tamalanrea,TL,R2,R2,-5.1346841,119.4971927,#75E67E
perintis kemerdekaan,12,30,Monday,Morning,tamalanrea,TL,R2,TR,-5.1346841,119.4971927,#75E67E
perintis kemerdekaan,12,30,Thursday,Morning,tamalanrea,TL,R2,R2,-5.1346841,119.4971927,#75E67E
perintis kemerdekaan,12,30,Friday,Morning,biringkanaya,TL,R2,R2,-5.1194324,119.5098533,#75E67E
perintis kemerdekaan,12,30,Tuesday,Morning,tamalanrea,TL,R2,R2,-5.1346841,119.4971927,#75E67E
perintis kemerdekaan,12,30,Thursday,Morning,tamalanrea,TL,R2,NOV,-5.1346841,119.4971927,#75E67E
perintis kemerdekaan,12,30,Sunday,Morning,tamalanrea,TL,R2,R2,-5.1346841,119.4971927,#75E67E
perintis kemerdekaan,12,30,Friday,Morning,tamalanrea,TL,R2,R2,-5.1346841,119.4971927,#75E67E
perintis kemerdekaan,12,30,Sunday,Morning,tamalanrea,TL,R2,R2,-5.1346841,119.4971927,#75E67E
perintis kemerdekaan,12,30,Thursday,Morning,tamalanrea,TL,R2,R2,-5.1346841,119.4971927,#75E67E
perintis kemerdekaan,12,30,Thursday,Morning,biringkanaya,TL,R2,R2,-5.1194324,119.5098533,#75E67E
perintis kemerdekaan,12,30,Friday,Morning,tamalanrea,TL,R2,NOV,-5.1346841,119.4971927,#75E67E
perintis kemerdekaan,12,30,Sunday,Morning,tamalanrea,TL,R2,R2,-5.1346841,119.4971927,#75E67E
perintis kemerdekaan,12,30,Tuesday,Morning,biringkanaya,TL,R2,R2,-5.1194324,119.5098533,#75E67E
perintis kemerdekaan,12,30,Sunday,Morning,tamalanrea,TL,R2,R2,-5.1346841,119.4971927,#75E67E
perintis kemerdekaan,13,72,Monday,Morning,biringkanaya,TK,R2,R2,-5.1194324,119.5098533,#AAA956
perintis kemerdekaan,13,72,Thursday,Morning,biringkanaya,TK,R2,R2,-5.1194324,119.5098533,#AAA956
perintis kemerdekaan,13,72,Thursday,Morning,biringkanaya,TK,R2,R2,-5.1194324,119.5098533,#AAA956
perintis kemerdekaan,13,72,Tuesday,Morning,tamalanrea,TK,R2,M,-5.1346841,119.4971927,#AAA956
perintis kemerdekaan,13,72,Saturday,Morning,tamalanrea,TK,R2,R2,-5.1346841,119.4971927,#AAA956
perintis kemerdekaan,13,72,Monday,Morning,tamalanrea,TK,R2,R2,-5.1346841,119.4971927,#AAA956
perintis kemerdekaan,13,72,Wednesday,Morning,biringkanaya,TK,R2,R2,-5.1194324,119.5098533,#AAA956
perintis kemerdekaan,13,72,Saturday,Morning,tamalanrea,TK,R2,R2,-5.1346841,119.4971927,#AAA956
perintis kemerdekaan,13,72,Monday,Morning,biringkanaya,TK,R2,R2,-5.1194324,119.5098533,#AAA956
perintis kemerdekaan,13,72,Tuesday,Morning,biringkanaya,TK,R2,M,-5.1194324,119.5098533,#AAA956
perintis kemerdekaan,13,72,Friday,Morning,tamalanrea,TK,R2,R2,-5.1346841,119.4971927,#AAA956
perintis kemerdekaan,13,72,Wednesday,Morning,tamalanrea,TK,R2,R2,-5.1346841,119.4971927,#AAA956
perintis kemerdekaan,13,72,Tuesday,Morning,biringkanaya,TK,R2,R2,-5.1194324,119.5098533,#AAA956
perintis kemerdekaan,13,72,Thursday,Morning,biringkanaya,TK,R2,R2,-5.1194324,119.5098533,#AAA956
perintis kemerdekaan,13,72,Friday,Morning,tamalanrea,TK,R2,R2,-5.1346841,119.4971927,#AAA956
perintis kemerdekaan,13,72,Friday,Morning,biringkanaya,TK,R2,R2,-5.1194324,119.5098533,#AAA956
perintis kemerdekaan,13,72,Friday,Morning,tamalanrea,TK,R2,R2,-5.1346841,119.4971927,#AAA956
perintis kemerdekaan,13,72,Monday,Morning,biringkanaya,TK,R2,R2,-5.1194324,119.5098533,#AAA956
perintis kemerdekaan,13,72,Sunday,Morning,biringkanaya,TK,R2,R2,-5.1194324,119.5098533,#AAA956
perintis kemerdekaan,13,72,Sunday,Morning,tamalanrea,TK,R2,R2,-5.1346841,119.4971927,#AAA956
perintis kemerdekaan,13,72,Tuesday,Morning,tamalanrea,TK,R2,R3,-5.1346841,119.4971927,#AAA956
perintis kemerdekaan,13,72,Thursday,Morning,biringkanaya,TK,R3,R2,-5.1194324,119.5098533,#AAA956
perintis kemerdekaan,13,72,Monday,Morning,biringkanaya,TK,R2,R2,-5.1194324,119.5098533,#AAA956
perintis kemerdekaan,13,72,Tuesday,Morning,tamalanrea,TK,R2,R3,-5.1346841,119.4971927,#AAA956
perintis kemerdekaan,13,72,Tuesday,Morning,tamalanrea,TK,R2,R2,-5.1346841,119.4971927,#AAA956
perintis kemerdekaan,13,72,Wednesday,Morning,biringkanaya,TK,R2,R3,-5.1194324,119.5098533,#AAA956
perintis kemerdekaan,13,72,Friday,Morning,biringkanaya,TK,R2,R3,-5.1194324,119.5098533,#AAA956
perintis kemerdekaan,13,72,Wednesday,Morning,tamalanrea,TK,R3,R2,-5.1346841,119.4971927,#AAA956
perintis kemerdekaan,13,72,Saturday,Morning,tamalanrea,TK,R2,R3,-5.1346841,119.4971927,#AAA956
perintis kemerdekaan,13,72,Monday,Morning,biringkanaya,TK,R2,R2,-5.1194324,119.5098533,#AAA956
perintis kemerdekaan,13,72,Friday,Morning,tamalanrea,TK,Rro,R2,-5.1346841,119.4971927,#AAA956
perintis kemerdekaan,13,72,Friday,Morning,tamalanrea,TK,R2,R2,-5.1346841,119.4971927,#AAA956
perintis kemerdekaan,13,72,Friday,Morning,biringkanaya,TK,R2,R2,-5.1194324,119.5098533,#AAA956
perintis kemerdekaan,13,72,Monday,Morning,biringkanaya,TK,R2,Rro,-5.1194324,119.5098533,#AAA956
perintis kemerdekaan,13,72,Wednesday,Morning,biringkanaya,TK,R2,R2,-5.1194324,119.5098533,#AAA956
perintis kemerdekaan,13,72,Friday,Morning,tamalanrea,TK,R2,R2,-5.1346841,119.4971927,#AAA956
perintis kemerdekaan,13,72,Monday,Morning,biringkanaya,TK,R2,R2,-5.1194324,119.5098533,#AAA956
perintis kemerdekaan,13,72,Thursday,Morning,biringkanaya,TK,R2,R2,-5.1194324,119.5098533,#AAA956
perintis kemerdekaan,13,72,Thursday,Morning,biringkanaya,TK,R2,R2,-5.1194324,119.5098533,#AAA956
perintis kemerdekaan,13,72,Tuesday,Morning,tamalanrea,TK,R2,M,-5.1346841,119.4971927,#AAA956
perintis kemerdekaan,13,72,Saturday,Morning,tamalanrea,TK,R2,R2,-5.1346841,119.4971927,#AAA956
perintis kemerdekaan,13,72,Monday,Morning,tamalanrea,TK,R2,R2,-5.1346841,119.4971927,#AAA956
perintis kemerdekaan,13,72,Wednesday,Morning,biringkanaya,TK,R2,R2,-5.1194324,119.5098533,#AAA956
perintis kemerdekaan,13,72,Saturday,Morning,tamalanrea,TK,R2,R2,-5.1346841,119.4971927,#AAA956
perintis kemerdekaan,13,72,Monday,Morning,biringkanaya,TK,R2,R2,-5.1194324,119.5098533,#AAA956
perintis kemerdekaan,13,72,Tuesday,Morning,biringkanaya,TK,R2,M,-5.1194324,119.5098533,#AAA956
perintis kemerdekaan,13,72,Friday,Morning,tamalanrea,TK,R2,R2,-5.1346841,119.4971927,#AAA956
perintis kemerdekaan,13,72,Wednesday,Morning,tamalanrea,TK,R2,R2,-5.1346841,119.4971927,#AAA956
perintis kemerdekaan,13,72,Tuesday,Morning,biringkanaya,TK,R2,R2,-5.1194324,119.5098533,#AAA956
perintis kemerdekaan,13,72,Thursday,Morning,biringkanaya,TK,R2,R2,-5.1194324,119.5098533,#AAA956
perintis kemerdekaan,13,72,Friday,Morning,tamalanrea,TK,R2,R2,-5.1346841,119.4971927,#AAA956
perintis kemerdekaan,13,72,Friday,Morning,biringkanaya,TK,R2,R2,-5.1194324,119.5098533,#AAA956
perintis kemerdekaan,13,72,Friday,Morning,tamalanrea,TK,R2,R2,-5.1346841,119.4971927,#AAA956
perintis kemerdekaan,13,72,Monday,Morning,biringkanaya,TK,R2,R2,-5.1194324,119.5098533,#AAA956
perintis kemerdekaan,13,72,Sunday,Morning,biringkanaya,TK,R2,R2,-5.1194324,119.5098533,#AAA956
perintis kemerdekaan,13,72,Sunday,Morning,tamalanrea,TK,R2,R2,-5.1346841,119.4971927,#AAA956
perintis kemerdekaan,13,72,Tuesday,Morning,tamalanrea,TK,R2,R3,-5.1346841,119.4971927,#AAA956
perintis kemerdekaan,13,72,Thursday,Morning,biringkanaya,TK,R3,R2,-5.1194324,119.5098533,#AAA956
perintis kemerdekaan,13,72,Monday,Morning,biringkanaya,TK,R2,R2,-5.1194324,119.5098533,#AAA956
perintis kemerdekaan,13,72,Tuesday,Morning,tamalanrea,TK,R2,R3,-5.1346841,119.4971927,#AAA956
perintis kemerdekaan,13,72,Tuesday,Morning,tamalanrea,TK,R2,R2,-5.1346841,119.4971927,#AAA956
perintis kemerdekaan,13,72,Wednesday,Morning,biringkanaya,TK,R2,R3,-5.1194324,119.5098533,#AAA956
perintis kemerdekaan,13,72,Friday,Morning,biringkanaya,TK,R2,R3,-5.1194324,119.5098533,#AAA956
perintis kemerdekaan,13,72,Wednesday,Morning,tamalanrea,TK,R3,R2,-5.1346841,119.4971927,#AAA956
perintis kemerdekaan,13,72,Saturday,Morning,tamalanrea,TK,R2,R3,-5.1346841,119.4971927,#AAA956
perintis kemerdekaan,13,72,Monday,Morning,biringkanaya,TK,R2,R2,-5.1194324,119.5098533,#AAA956
perintis kemerdekaan,13,72,Friday,Morning,tamalanrea,TK,Rro,R2,-5.1346841,119.4971927,#AAA956
perintis kemerdekaan,13,72,Friday,Morning,tamalanrea,TK,R2,R2,-5.1346841,119.4971927,#AAA956
perintis kemerdekaan,13,72,Friday,Morning,biringkanaya,TK,R2,R2,-5.1194324,119.5098533,#AAA956
perintis kemerdekaan,13,72,Monday,Morning,biringkanaya,TK,R2,Rro,-5.1194324,119.5098533,#AAA956
perintis kemerdekaan,13,72,Wednesday,Morning,biringkanaya,TK,R2,R2,-5.1194324,119.5098533,#AAA956
perintis kemerdekaan,13,72,Friday,Morning,tamalanrea,TK,R2,R2,-5.1346841,119.4971927,#AAA956
perintis kemerdekaan,14,48,Sunday,Afternoon,tamalanrea,TL,R2,R2,-5.1346841,119.4971927,#E16676
perintis kemerdekaan,14,48,Friday,Afternoon,tamalanrea,TL,R2,R2,-5.1346841,119.4971927,#E16676
perintis kemerdekaan,14,48,Saturday,Afternoon,tamalanrea,TL,R2,NOV,-5.1346841,119.4971927,#E16676
perintis kemerdekaan,14,48,Monday,Afternoon,tamalanrea,TL,R2,NOV,-5.1346841,119.4971927,#E16676
perintis kemerdekaan,14,48,Friday,Afternoon,tamalanrea,TL,R2,R2,-5.1346841,119.4971927,#E16676
perintis kemerdekaan,14,48,Tuesday,Afternoon,tamalanrea,TL,R2,NOV,-5.1346841,119.4971927,#E16676
perintis kemerdekaan,14,48,Tuesday,Afternoon,tamalanrea,TL,R2,R2,-5.1346841,119.4971927,#E16676
perintis kemerdekaan,14,48,Friday,Afternoon,tamalanrea,TL,R2,R2,-5.1346841,119.4971927,#E16676
perintis kemerdekaan,14,48,Sunday,Afternoon,tamalanrea,TL,R2,R2,-5.1346841,119.4971927,#E16676
perintis kemerdekaan,14,48,Wednesday,Afternoon,tamalanrea,TL,R2,R2,-5.1346841,119.4971927,#E16676
perintis kemerdekaan,14,48,Thursday,Afternoon,tamalanrea,TL,R2,NOV,-5.1346841,119.4971927,#E16676
perintis kemerdekaan,14,48,Saturday,Afternoon,tamalanrea,TL,R2,NOV,-5.1346841,119.4971927,#E16676
perintis kemerdekaan,14,48,Friday,Afternoon,tamalanrea,TL,R2,R2,-5.1346841,119.4971927,#E16676
perintis kemerdekaan,14,48,Thursday,Afternoon,tamalanrea,TL,R2,R2,-5.1346841,119.4971927,#E16676
perintis kemerdekaan,14,48,Saturday,Afternoon,tamalanrea,TL,R2,R2,-5.1346841,119.4971927,#E16676
perintis kemerdekaan,14,48,Sunday,Afternoon,biringkanaya,TL,R2,R2,-5.1194324,119.5098533,#E16676
perintis kemerdekaan,14,48,Monday,Afternoon,tamalanrea,TL,R2,NOV,-5.1346841,119.4971927,#E16676
perintis kemerdekaan,14,48,Wednesday,Afternoon,biringkanaya,TL,R2,NOV,-5.1194324,119.5098533,#E16676
perintis kemerdekaan,14,48,Monday,Afternoon,biringkanaya,TL,R2,R2,-5.1194324,119.5098533,#E16676
perintis kemerdekaan,14,48,Friday,Afternoon,biringkanaya,TL,R2,R2,-5.1194324,119.5098533,#E16676
perintis kemerdekaan,14,48,Monday,Afternoon,tamalanrea,TL,R2,NOV,-5.1346841,119.4971927,#E16676
perintis kemerdekaan,14,48,Wednesday,Afternoon,tamalanrea,TL,R3,R3,-5.1346841,119.4971927,#E16676
perintis kemerdekaan,14,48,Wednesday,Afternoon,tamalanrea,TL,R2,R2,-5.1346841,119.4971927,#E16676
perintis kemerdekaan,14,48,Sunday,Afternoon,panakkukang,TL,R2,R2,-5.1451058,119.4735564,#E16676
perintis kemerdekaan,14,48,Sunday,Afternoon,tamalanrea,TL,R2,R2,-5.1346841,119.4971927,#E16676
perintis kemerdekaan,14,48,Friday,Afternoon,tamalanrea,TL,R2,R2,-5.1346841,119.4971927,#E16676
perintis kemerdekaan,14,48,Saturday,Afternoon,tamalanrea,TL,R2,NOV,-5.1346841,119.4971927,#E16676
perintis kemerdekaan,14,48,Monday,Afternoon,tamalanrea,TL,R2,NOV,-5.1346841,119.4971927,#E16676
perintis kemerdekaan,14,48,Friday,Afternoon,tamalanrea,TL,R2,R2,-5.1346841,119.4971927,#E16676
perintis kemerdekaan,14,48,Tuesday,Afternoon,tamalanrea,TL,R2,NOV,-5.1346841,119.4971927,#E16676
perintis kemerdekaan,14,48,Tuesday,Afternoon,tamalanrea,TL,R2,R2,-5.1346841,119.4971927,#E16676
perintis kemerdekaan,14,48,Friday,Afternoon,tamalanrea,TL,R2,R2,-5.1346841,119.4971927,#E16676
perintis kemerdekaan,14,48,Sunday,Afternoon,tamalanrea,TL,R2,R2,-5.1346841,119.4971927,#E16676
perintis kemerdekaan,14,48,Wednesday,Afternoon,tamalanrea,TL,R2,R2,-5.1346841,119.4971927,#E16676
perintis kemerdekaan,14,48,Thursday,Afternoon,tamalanrea,TL,R2,NOV,-5.1346841,119.4971927,#E16676
perintis kemerdekaan,14,48,Saturday,Afternoon,tamalanrea,TL,R2,NOV,-5.1346841,119.4971927,#E16676
perintis kemerdekaan,14,48,Friday,Afternoon,tamalanrea,TL,R2,R2,-5.1346841,119.4971927,#E16676
perintis kemerdekaan,14,48,Thursday,Afternoon,tamalanrea,TL,R2,R2,-5.1346841,119.4971927,#E16676
perintis kemerdekaan,14,48,Saturday,Afternoon,tamalanrea,TL,R2,R2,-5.1346841,119.4971927,#E16676
perintis kemerdekaan,14,48,Sunday,Afternoon,biringkanaya,TL,R2,R2,-5.1194324,119.5098533,#E16676
perintis kemerdekaan,14,48,Monday,Afternoon,tamalanrea,TL,R2,NOV,-5.1346841,119.4971927,#E16676
perintis kemerdekaan,14,48,Wednesday,Afternoon,biringkanaya,TL,R2,NOV,-5.1194324,119.5098533,#E16676
perintis kemerdekaan,14,48,Monday,Afternoon,biringkanaya,TL,R2,R2,-5.1194324,119.5098533,#E16676
perintis kemerdekaan,14,48,Friday,Afternoon,biringkanaya,TL,R2,R2,-5.1194324,119.5098533,#E16676
perintis kemerdekaan,14,48,Monday,Afternoon,tamalanrea,TL,R2,NOV,-5.1346841,119.4971927,#E16676
perintis kemerdekaan,14,48,Wednesday,Afternoon,tamalanrea,TL,R3,R3,-5.1346841,119.4971927,#E16676
perintis kemerdekaan,14,48,Wednesday,Afternoon,tamalanrea,TL,R2,R2,-5.1346841,119.4971927,#E16676
perintis kemerdekaan,14,48,Sunday,Afternoon,panakkukang,TL,R2,R2,-5.1451058,119.4735564,#E16676
perintis kemerdekaan,15,12,Wednesday,Afternoon,biringkanaya,TL,R4,R4,-5.1194324,119.5098533,#5851FB
perintis kemerdekaan,15,12,Sunday,Afternoon,biringkanaya,TL,R4,R4,-5.1194324,119.5098533,#5851FB
perintis kemerdekaan,15,12,Tuesday,Afternoon,tamalanrea,TL,R4,NOV,-5.1346841,119.4971927,#5851FB
perintis kemerdekaan,15,12,Saturday,Afternoon,tamalanrea,TL,R4,R4,-5.1346841,119.4971927,#5851FB
perintis kemerdekaan,15,12,Monday,Afternoon,biringkanaya,TL,TR,R4,-5.1194324,119.5098533,#5851FB
perintis kemerdekaan,15,12,Sunday,Afternoon,biringkanaya,TL,R4,NOV,-5.1194324,119.5098533,#5851FB
perintis kemerdekaan,15,12,Wednesday,Afternoon,biringkanaya,TL,R4,R4,-5.1194324,119.5098533,#5851FB
perintis kemerdekaan,15,12,Sunday,Afternoon,biringkanaya,TL,R4,R4,-5.1194324,119.5098533,#5851FB
perintis kemerdekaan,15,12,Tuesday,Afternoon,tamalanrea,TL,R4,NOV,-5.1346841,119.4971927,#5851FB
perintis kemerdekaan,15,12,Saturday,Afternoon,tamalanrea,TL,R4,R4,-5.1346841,119.4971927,#5851FB
